product_name,product_company,product_price,product_link
Canon - imageCLASS MF452dw Wireless Black-and-White All-In-One Laser Printer with Fax - White $219.99,,$219.99,https://slickdeals.net/f/16275604-canon-imageclass-mf452dw-wireless-black-and-white-all-in-one-laser-printer-with-fax-white-219-99
Acer Nitro KG241Y Sbiip 23.8” Full HD (1920 x 1080) VA Gaming Monitor | AMD FreeSync Premium Technology | 165Hz Refresh Rate | 1ms (VRB) | ZeroFrame Design |$119.99,Amazon,$119.99,https://slickdeals.net/f/16273948-acer-nitro-kg241y-sbiip-23-8-full-hd-1920-x-1080-va-gaming-monitor-amd-freesync-premium-technology-165hz-refresh-rate-1ms-vrb-zeroframe-design-119-99
MetallicGear Neo V2 Micro-ATX Mini Tower Case - $59 After $25 rebate,Newegg,$59,https://slickdeals.net/f/16275343-metallicgear-neo-v2-micro-atx-mini-tower-case-59-after-25-rebate
Logitech G PRO Mechanical Keyboard League of Legends Edition - $59.99,Logitech,$59.99,https://slickdeals.net/f/16275190-logitech-g-pro-mechanical-keyboard-league-of-legends-edition-59-99
WD Blue SSD and HDD bundle 15% off SN570 NVMe SSD 1TB + 8TB HDD $161.5,Western Digital,$161.50,https://slickdeals.net/f/16273261-wd-blue-ssd-and-hdd-bundle-15-off-sn570-nvme-ssd-1tb-8tb-hdd-161-5
TempoTec Sonata HD PRO (Android Type-C Port Version) Amp DAC Headphone $35.90,Amazon,$35.90,https://slickdeals.net/f/16274065-tempotec-sonata-hd-pro-android-type-c-port-version-amp-dac-headphone-35-90
"Hard-Shell Case for 2021 MacBook Pro 14"" - Frosted Light Blue $9.99 + Free Curbside Pickup(Best Buy)",Best Buy,$9.99,https://slickdeals.net/f/16274851-hard-shell-case-for-2021-macbook-pro-14-frosted-light-blue-9-99-free-curbside-pickup-best-buy
"Acer Spin 3 2-in-1 (Open Box): 13.3"" QHD+ IPS Touch, i5-1135G7, 8GB DDR4, 512GB SSD $399",eBay,$399,https://slickdeals.net/f/16274248-acer-spin-3-2-in-1-open-box-13-3-qhd-ips-touch-i5-1135g7-8gb-ddr4-512gb-ssd-399
"512GB Inland Professional 3D TLC NAND SATA 3.0 2.5"" Internal Solid State Drive $10 + Free Store Pickup at MicroCenter (YMMV)",Micro Center,$10,https://slickdeals.net/f/16273432-512gb-inland-professional-3d-tlc-nand-sata-3-0-2-5-internal-solid-state-drive-10-free-store-pickup-at-microcenter-ymmv
Linksys Velop AX4200 Wifi 6 System - 3 pack - $291 (-15% with trade-in) & a few other Linksys mesh networking deals,Best Buy,$799.99,https://slickdeals.net/f/16272889-linksys-velop-ax4200-wifi-6-system-3-pack-291-15-with-trade-in-a-few-other-linksys-mesh-networking-deals
"2020 Apple MacBook Air M1 8GB RAM, 256GB - $799.99",Amazon,$799.99,https://slickdeals.net/f/16274524-2020-apple-macbook-air-m1-8gb-ram-256gb-799-99
256GB UHS-II V90 Prograde Digital SD Cart $188.99 + Tax (Shipped) @ B&H Photo Video,B&H Photo Video,,https://slickdeals.net/f/16273867-256gb-uhs-ii-v90-prograde-digital-sd-cart-188-99-tax-shipped-b-h-photo-video
"10.5"" 32GB SAMSUNG Galaxy Tab A8 Android Tablet (Dark Gray, Silver) $140 + Free Shipping",Amazon,$140,https://slickdeals.net/f/16273720-10-5-32gb-samsung-galaxy-tab-a8-android-tablet-dark-gray-silver-140-free-shipping
B&H AMD 5800X3D For $328.00 Dollars.,B&H Photo Video,,https://slickdeals.net/f/16273630-b-h-amd-5800x3d-for-328-00-dollars
Kingston Q500 Solid State Drive - 960GB $59.99,TigerDirect,$59.99,https://slickdeals.net/f/16273525-kingston-q500-solid-state-drive-960gb-59-99
"Samsung 49"" Odyssey Neo G9 EDU/SMS $1200",Samsung,"$1,200",https://slickdeals.net/f/16272622-samsung-49-odyssey-neo-g9-edu-sms-1200
"Micro Center Stores: Redragon DIY Mechanical RGB Keyboards & Accessories, Starting at $39.99 - In Store Only",Micro Center,,https://slickdeals.net/f/16271857-micro-center-stores-redragon-diy-mechanical-rgb-keyboards-accessories-starting-at-39-99-in-store-only
Workstream by Monoprice Heavy-Duty Single-Monitor Full-Motion Adjustable Gas-Spring Desk Mount for 32~49in Monitors $74.99,Monoprice,$74.99,https://slickdeals.net/f/16271332-workstream-by-monoprice-heavy-duty-single-monitor-full-motion-adjustable-gas-spring-desk-mount-for-32-49in-monitors-74-99
"$199 - Lenovo IdeaPad 15.6"" Laptop - Intel Pentium N6000 - 1080p screen, 4GB RAM, 128GB eMMC storage $199.99",Costco Wholesale,$199.99,https://slickdeals.net/f/16272508-199-lenovo-ideapad-15-6-laptop-intel-pentium-n6000-1080p-screen-4gb-ram-128gb-emmc-storage-199-99
"Acer 11.6"" Convertible Touch Chromebook: AMD A6-9220C, 4GB DDR4, 32GB eMMC",Target,$100,https://slickdeals.net/f/16269688-11-6-acer-convertible-touchscreen-chromebook-amd-a-series-a6-9220c-4gb-ram-32gb-emmc-amd-radeon-r5-black-99-99
2TB WD My Passport Portable Hard Drive (Gray or Silver),Amazon,$150,https://slickdeals.net/f/16270186-2tb-wd-my-passport-portable-hard-drive-gray-or-silver-150-free-shipping
"Lenovo  IdeaPad Gaming 3 15ARH7 15.6"" Full HD 120Hz Gaming Notebook Computer, AMD Ryzen 5 6600H 3.3GHz, 8GB RAM, 256GB SSD, NVIDIA GeForce RTX 3050 Ti 4GB, Windows 11 Home for $599",Adorama,$649.99,https://slickdeals.net/f/16270576-lenovo-ideapad-gaming-3-15arh7-15-6-full-hd-120hz-gaming-notebook-computer-amd-ryzen-5-6600h-3-3ghz-8gb-ram-256gb-ssd-nvidia-geforce-rtx-3050-ti-4gb-windows-11-home-for-599
2-Pack 128GB Samsung Evo Plus V30 U3 microSDXC Memory Card w/ Adapter $26.98 + Free Shipping via Newegg,Newegg,$26.98,https://slickdeals.net/f/16272592-2-pack-128gb-samsung-evo-plus-v30-u3-microsdxc-memory-card-w-adapter-26-98-free-shipping-via-newegg
Amazon Basics 256GB Ultra Fast USB 3.1 Flash Drive $19.24,Amazon,$19.24,https://slickdeals.net/f/16270429-amazon-basics-256gb-ultra-fast-usb-3-1-flash-drive-19-24
Humble Bundle: Vegas Pro 18 + other creation bundle $25,Humble Bundle,$25,https://slickdeals.net/f/16271152-humble-bundle-vegas-pro-18-other-creation-bundle-25
Redragon x LTC 2.4GHz/Bluetooth Wireless Headphones with Mic $20,,$20,https://slickdeals.net/f/16269283-redragon-x-ltc-2-4ghz-bluetooth-wireless-headphones-with-mic-20
4inkjets: 20% Off LD-Brand Ink & Toner + Free Shipping,4Inkjets,,https://slickdeals.net/f/16270618-4inkjets-20-off-ld-brand-ink-toner-free-shipping
NETGEAR Nighthawk AX5400 WiFi 6 Router (RAX50) - $169.97 + Free Shipping,Amazon,$169.97,https://slickdeals.net/f/16270216-netgear-nighthawk-ax5400-wifi-6-router-rax50-169-97-free-shipping
"Restored Gateway GWTN141-10SL 14.1"" FHD i5-1135G7 2.4GHz Intel Iris Xe Graphics 16GB RAM 512GB SSD Win 10 Home Silver (Refurbished) - $259",Walmart,$259,https://slickdeals.net/f/16270231-restored-gateway-gwtn141-10sl-14-1-fhd-i5-1135g7-2-4ghz-intel-iris-xe-graphics-16gb-ram-512gb-ssd-win-10-home-silver-refurbished-259
ASUS TUF Gaming A15 Gaming Laptop - 15.6” for $499 on 12/3,Sam's Club,$499,https://slickdeals.net/f/16270165-asus-tuf-gaming-a15-gaming-laptop-15-6-for-499-on-12-3
Cooler Master SickleFlow 120 V2 RGB 120mm PWM Case Fan,Amazon,$9,https://slickdeals.net/f/16268290-cooler-master-sickleflow-120-v2-rgb-120mm-customizable-pwm-computer-fan-8-99-free-s-h-w-prime-or-25
"Micro Center SD Memory Card Sale: 16GB, 32GB, 64GB, & 128GB SD Cards $8.99 - $44.99 + Free Shipping w/ Prime or $25+",Amazon,$6.99,https://slickdeals.net/f/16268572-micro-center-sd-memory-card-sale-16gb-32gb-64gb-128gb-sd-cards-8-99-44-99-free-shipping-w-prime-or-25
Amazon: Transcend 1TB JDL330 JetDrive Lite 330 Expansion Card for MacBook Pro $149. 2nd lowest price ever.,Amazon,$149,https://slickdeals.net/f/16269862-amazon-transcend-1tb-jdl330-jetdrive-lite-330-expansion-card-for-macbook-pro-149-2nd-lowest-price-ever
Logitech G PRO Mechanical Gaming Keyboard Official League of Legends Edition,Amazon,$60,https://slickdeals.net/f/16267510-logitech-g-pro-mechanical-gaming-keyboard-official-league-of-legends-edition-60-free-shipping
"Lexar NQ100 240GB 2.5” SATA III Internal SSD, Solid State Drive, Up to 550MB $17.99 @ Amazon (free shipping for Prime Members)",Amazon,$17.99,https://slickdeals.net/f/16269322-lexar-nq100-240gb-2-5-sata-iii-internal-ssd-solid-state-drive-up-to-550mb-17-99-amazon-free-shipping-for-prime-members
Yousician BF Pricing: Get Premium+ for 50% off! $69.99 - Ends Today,,,https://slickdeals.net/f/16269802-yousician-bf-pricing-get-premium-for-50-off-69-99-ends-today
Nouhaus cobra office chair- high spec ergonomic racing chair $247.50 $247.19,,$247.19,https://slickdeals.net/f/16269625-nouhaus-cobra-office-chair-high-spec-ergonomic-racing-chair-247-50-247-19
Sams Club - Epson EcoTank-3850SE Special Edition All-in-One Printer YMMV $299,Sam's Club,$299.98,https://slickdeals.net/f/16269442-sams-club-epson-ecotank-3850se-special-edition-all-in-one-printer-ymmv-299
"Acer Aspire 3 Laptop: Intel Core i5-1235U, 15.6""1080p, 8GB DDR4, 256GB SSD, Iris Xe, Win 11 (Refurbished) $339.99 + Free Shipping @ Acer via eBay",eBay,$339.99,https://slickdeals.net/f/16268770-acer-aspire-3-laptop-intel-core-i5-1235u-15-6-1080p-8gb-ddr4-256gb-ssd-iris-xe-win-11-refurbished-339-99-free-shipping-acer-via-ebay
"Kensington Guardian 7-Outlet, 6-Foot Cord, & 540 Joules Premium Surge Protector (K38217NA) - $12.50 @ Lenovo.com",Lenovo,,https://slickdeals.net/f/16269397-kensington-guardian-7-outlet-6-foot-cord-540-joules-premium-surge-protector-k38217na-12-50-lenovo-com
Lenovo Select Wireless Everyday Mouse - $9.02 @ Lenovo.com,Lenovo,,https://slickdeals.net/f/16269376-lenovo-select-wireless-everyday-mouse-9-02-lenovo-com
"Lenovo IdeaPad 5 Laptop, 15.6"" FHD IPS Touch, Ryzen 5 5625U, 16GB, 512GB SSD 196379705339 | eBay $517",eBay,$517,https://slickdeals.net/f/16268254-lenovo-ideapad-5-laptop-15-6-fhd-ips-touch-ryzen-5-5625u-16gb-512gb-ssd-196379705339-ebay-517
"Lenovo Slim 7i 16"" Intel Evo Platform Touchscreen Laptop - 12th Gen Intel Core i7-12700H - Intel Arc A370M Graphics - 144HZ - Windows 11  $999.97",Costco Wholesale,$999.97,https://slickdeals.net/f/16267567-lenovo-slim-7i-16-intel-evo-platform-touchscreen-laptop-12th-gen-intel-core-i7-12700h-intel-arc-a370m-graphics-144hz-windows-11-999-97
"Teamgroup AX2 512GB 2.5"" SATA III SSD-$24.49",Amazon,$24.49,https://slickdeals.net/f/16267588-teamgroup-ax2-512gb-2-5-sata-iii-ssd-24-49
Corsair Vengeance LPX 16GB (2x8GB) DDR4 DRAM 3000MHz C15 Desktop memory $57,Amazon,$56.99,https://slickdeals.net/f/16268725-corsair-vengeance-lpx-16gb-2x8gb-ddr4-dram-3000mhz-c15-desktop-memory-57
512GB Team Group MP33 M.2 2280 PCIe 3.0 x4 NVMe Solid State Drive SSD,Newegg,$30,https://slickdeals.net/f/16265923-512gb-team-group-mp33-m-2-nvme-ssd-30-at-newegg
TRENDnet 5-Port Unmanaged 2.5G Ethernet Switch TEG-S350 $107.99,Amazon,$107.99,https://slickdeals.net/f/16267921-trendnet-5-port-unmanaged-2-5g-ethernet-switch-teg-s350-107-99
"16GB (2x8GB) G.SKILL Ripjaws V Series DDR4 3200MHz CL16 Desktop Memory $48, 16 GB (2x8GB) 3600MHz CL18 Desktop Memory $54, + Free Shipping",Newegg,$48,https://slickdeals.net/f/16266715-16gb-2x8gb-g-skill-ripjaws-v-series-ddr4-3200mhz-cl16-desktop-memory-48-16-gb-2x8gb-3600mhz-cl18-desktop-memory-54-free-shipping
32GB (2 x 16GB) G.SKILL Trident Z5 Neo RGB DDR5 6000 AMD EXPO Desktop Memory $185 + Free Shipping,Newegg,$185,https://slickdeals.net/f/16268050-32gb-2-x-16gb-g-skill-trident-z5-neo-rgb-ddr5-6000-amd-expo-desktop-memory-185-free-shipping
Lenovo Legion M600 Wireless Gaming Mouse $47.50 + Free Shipping,Lenovo,$47.50,https://slickdeals.net/f/16267492-lenovo-legion-m600-wireless-gaming-mouse-47-50-free-shipping
Gamdias ARGUS M1 Black Steel / Plastic / Tempered Glass ATX Mid Tower Computer case $39.99 @ebay or newegg,,,https://slickdeals.net/f/16267426-gamdias-argus-m1-black-steel-plastic-tempered-glass-atx-mid-tower-computer-case-39-99-ebay-or-newegg
Razer Basilisk Ultimate RGB HyperSpeed Wireless Gaming Mouse w/ Charging Dock,Best Buy,$68,https://slickdeals.net/f/16263664-razer-basilisk-ultimate-rgb-hyperspeed-wireless-gaming-mouse-w-charging-dock-68-free-shipping
SanDisk 2TB Extreme USB-C External SSD $150 + free s/h (ships in 1-2 month),Amazon,$150,https://slickdeals.net/f/16266940-sandisk-2tb-extreme-usb-c-external-ssd-150-free-s-h-ships-in-1-2-month
SteelSeries Rival 5 Gaming Mouse with RGB Lighting (Black) $30,Amazon,$30,https://slickdeals.net/f/16265755-steelseries-rival-5-gaming-mouse-with-rgb-lighting-black-30
"1TB Team Group CX2 2.5"" SATA III 3D NAND Internal Solid State Drive $48 + Free Shipping",Newegg,$47.99,https://slickdeals.net/f/16265593-1tb-team-group-cx2-2-5-sata-iii-3d-nand-internal-solid-state-drive-48-free-shipping
iBUYPOWER Gaming PC with extra $50 off - RDY S6MRG201 Ryzen 7700X + RTX 3080 + 32GB DDR5 RAM + 1TB NVME SSD + $1999 $1998.98,iBUYPOWER,"$1,949",https://slickdeals.net/f/16264390-ibuypower-gaming-pc-with-extra-50-off-rdy-s6mrg201-ryzen-7700x-rtx-3080-32gb-ddr5-ram-1tb-nvme-ssd-1999-1998-98
"Lenovo ThinkPad X1 Nano Laptop (Gen 2): Intel i5-1240P, 13"" 2160x1350, 512GB SSD",Lenovo,$1039,https://slickdeals.net/f/16264177-lenovo-thinkpad-x1-nano-laptop-gen-2-intel-i5-1240p-13-2160x1350-512gb-ssd-1039-free-s-h
"27"" LG  27MP40W-B 1080p 75 Hz 5ms FreeSync IPS Monitor (Refurbished) $81.10 @ eBay",eBay,$81.10,https://slickdeals.net/f/16264180-27-lg-27mp40w-b-1080p-75-hz-5ms-freesync-ips-monitor-refurbished-81-10-ebay
"NZXT H1 SFF Mini ITX Mini Tower Case with PSU, AIO, Fan Controller and PCIE Extender Black CS-H11BB-US - $199.99",Best Buy,$199.99,https://slickdeals.net/f/16264729-nzxt-h1-sff-mini-itx-mini-tower-case-with-psu-aio-fan-controller-and-pcie-extender-black-cs-h11bb-us-199-99
256GB Lexar Professional 1066x SDXC UHS-I Card $29.99 + Free Shipping,Adorama,$29.99,https://slickdeals.net/f/16265329-256gb-lexar-professional-1066x-sdxc-uhs-i-card-29-99-free-shipping
"Acer Aspire 5, A515 i5-1235U Processor, 12GB Memory, 512GB SSD $469",BJs Wholesale,$469,https://slickdeals.net/f/16265539-acer-aspire-5-a515-i5-1235u-processor-12gb-memory-512gb-ssd-469
Seagate One Touch 5TB Portable Hard Drive with Rescue Data Recovery Services - $89.99,Costco Wholesale,$89.99,https://slickdeals.net/f/16265353-seagate-one-touch-5tb-portable-hard-drive-with-rescue-data-recovery-services-89-99
Epson EcoTank ET-2803 with free $30 Target Gift Card (5% off with RedCard) - $229.99,Target,$229.99,https://slickdeals.net/f/16262590-epson-ecotank-et-2803-with-free-30-target-gift-card-5-off-with-redcard-229-99
32GB (2 x 16GB) Team T-Force Delta RGB DDR5 5600 Desktop RAM + 2TB T-FORCE CARDEA Internal Solid State Drive (SSD) $250 + Free Shipping,Newegg,$250,https://slickdeals.net/f/16264015-32gb-2-x-16gb-team-t-force-delta-rgb-ddr5-5600-desktop-ram-2tb-t-force-cardea-internal-solid-state-drive-ssd-250-free-shipping
"14” LG Gram 2-in1 Touch Laptop: i7-1260P, 8GB RAM, 512GB SSD 2.2lbs  + 15-Month of Office 365 Personal $799 + free s/h",BuyDig,$799,https://slickdeals.net/f/16263919-14-lg-gram-2-in1-touch-laptop-i7-1260p-8gb-ram-512gb-ssd-2-2lbs-15-month-of-office-365-personal-799-free-s-h
TCL Mesh Wifi 2 Pack @ $29.99,B&H Photo Video,$29.99,https://slickdeals.net/f/16262716-tcl-mesh-wifi-2-pack-29-99
TP-Link RE700X AX3000 WiFi 6 Range Extender (OneMesh capable) $90,Newegg,$90,https://slickdeals.net/f/16263772-tp-link-re700x-ax3000-wifi-6-range-extender-onemesh-capable-90
"Gateway Ultra Slim Notebook: i3-1115G4, 15.6"" 1080p, 4GB RAM, 128GB SSD",Walmart,$149,https://slickdeals.net/f/16260610-149-00-gateway-15-6-ips-ultra-slim-notebook-core-i3-1115g4-4gb-ram-128gb-ssd-windows-11-plus-mouse-and-case-at-walmart
"MicroCenter: Vizta V24CDH2 23.8"" Full HD 75Hz LED Monitor $70",Micro Center,$69.99,https://slickdeals.net/f/16262608-microcenter-vizta-v24cdh2-23-8-full-hd-75hz-led-monitor-70
Latitude 7320 Laptop | Dell USA - $799,Dell Technologies,$799,https://slickdeals.net/f/16262668-latitude-7320-laptop-dell-usa-799
Gaming PC i9-11900KF CPU RTX 3070 1TB  - $1349.99,iBUYPOWER,"$1,349.99",https://slickdeals.net/f/16262068-gaming-pc-i9-11900kf-cpu-rtx-3070-1tb-1349-99
"Lenovo IdeaPad Gaming 3 16"" Ryzen 7 6800H, Nvidia 3050, 8GB RAM, 512GB SSD (82SC000QUS) $759",Lenovo,$759,https://slickdeals.net/f/16260301-lenovo-ideapad-gaming-3-16-ryzen-7-6800h-nvidia-3050-8gb-ram-512gb-ssd-82sc000qus-759
"HP Victus Gaming Desktop: i7-12700, RTX 3060 12GB, 16GB DDR4 RAM, 1TB SSD $931.49 + Free Shipping",HP,$931.49,https://slickdeals.net/f/16259626-hp-victus-gaming-desktop-i7-12700-rtx-3060-12gb-16gb-ddr4-ram-1tb-ssd-931-49-free-shipping
"Westinghouse 32"" 4k UHD 60HZ VA LED Home Office Monitor Free Shipping $189.99",Amazon,$189.99,https://slickdeals.net/f/16260688-westinghouse-32-4k-uhd-60hz-va-led-home-office-monitor-free-shipping-189-99
Corsair MP600 PRO LPX 1TB M.2 NVMe PCIe x4 Gen4 SSD - Optimized for PS5 - $109.99 + F/S - Amazon,Amazon,$109.99,https://slickdeals.net/f/16260910-corsair-mp600-pro-lpx-1tb-m-2-nvme-pcie-x4-gen4-ssd-optimized-for-ps5-109-99-f-s-amazon
"Cyberpower custom build. i5-13600K, RTX 3070 Ti, 240mm AIO, 16GB DDR5 6000mhz RAM, 2TB gen4 NVME, Eclipse High Air Flow case. $1279 with code: summit",CyberPower,"$1,279",https://slickdeals.net/f/16261717-cyberpower-custom-build-i5-13600k-rtx-3070-ti-240mm-aio-16gb-ddr5-6000mhz-ram-2tb-gen4-nvme-eclipse-high-air-flow-case-1279-with-code-summit
"Acer Nitro 23.6"" inch Curved Full HD Gaming Monitor -  (ED240Q Sbiip) - Walmart.com $119.00",Walmart,$119,https://slickdeals.net/f/16260112-acer-nitro-23-6-inch-curved-full-hd-gaming-monitor-ed240q-sbiip-walmart-com-119-00
"Logitech Brio 4K Webcam, Ultra 4K HD Video Calling, Noise-Canceling mic, HD Auto Light Correction, Wide Field of View, Works with Microsoft Teams, Zoom, Google Voice $136",Amazon,$136,https://slickdeals.net/f/16261645-logitech-brio-4k-webcam-ultra-4k-hd-video-calling-noise-canceling-mic-hd-auto-light-correction-wide-field-of-view-works-with-microsoft-teams-zoom-google-voice-136
Corsair DDR5 Memory: VENGEANCE 16GB (1x16GB) DDR5 DRAM 5200MHz C40 Memory Kit (Black) $66 & more + Free Shipping,Corsair,,https://slickdeals.net/f/16262260-corsair-ddr5-memory-vengeance-16gb-1x16gb-ddr5-dram-5200mhz-c40-memory-kit-black-66-more-free-shipping
Monoprice Dark Matter Collider Membrane Gaming Keyboard $19.20 + Free Shipping,Target,$19.20,https://slickdeals.net/f/16259092-monoprice-dark-matter-collider-membrane-gaming-keyboard-19-20-free-shipping
"HP Spectre 2-in-1 16"" 3K+ Touch-Screen Laptop Intel Evo platform Core i7 16GB Memory 512GB SSD Pen Included Nocturne Blue 16-f1013dx - $999",Best Buy,$999,https://slickdeals.net/f/16262056-hp-spectre-2-in-1-16-3k-touch-screen-laptop-intel-evo-platform-core-i7-16gb-memory-512gb-ssd-pen-included-nocturne-blue-16-f1013dx-999
Rosetta Stone: Lifetime Subscription (24 Languages) + StackSkills Lifetime Access,StackSocial,$119.20,https://slickdeals.net/f/16254718-rosetta-stone-lifetime-subscription-24-languages-stackskills-lifetime-access-119-20
Samsung Galaxy Tab - A8 10.5” Tablet 32GB WI-FI Gray or Rose Gold - $139.99,Best Buy,$139.99,https://slickdeals.net/f/16256911-samsung-galaxy-tab-a8-10-5-tablet-32gb-wi-fi-gray-or-rose-gold-139-99
Costco Members: Microsoft Office Home and Student 2021 (One-Time purchase for 1 device) + plus $25 Visa eGift Card (E-Delivery) - $119.99,Costco Wholesale,$119.99,https://slickdeals.net/f/16259365-costco-members-microsoft-office-home-and-student-2021-one-time-purchase-for-1-device-plus-25-visa-egift-card-e-delivery-119-99
"Acer 14"" Touchscreen Convertible Windows Laptop - Intel Core I3 12th Gen Processor - 8gb Ram - 256gb Ssd Storage – Silver (sp314-55-34ur) : Target $400",Target,$400,https://slickdeals.net/f/16259713-acer-14-touchscreen-convertible-windows-laptop-intel-core-i3-12th-gen-processor-8gb-ram-256gb-ssd-storage-silver-sp314-55-34ur-target-400
"Logitech G840 XL Cloth Gaming Mouse Pad - 0.12 in Thin, Stable Rubber Base, Performance-Tuned Surface, Official League of Legends Edition $19.99 + Free Shipping w/ Prime or on $25+",Amazon,$19.99,https://slickdeals.net/f/16260814-logitech-g840-xl-cloth-gaming-mouse-pad-0-12-in-thin-stable-rubber-base-performance-tuned-surface-official-league-of-legends-edition-19-99-free-shipping-w-prime-or-on-25
"14"" ThinkPad T14 G2 - i7-1185G7, 32GB RAM, 1TB $1239",Lenovo,"$1,239",https://slickdeals.net/f/16260763-14-thinkpad-t14-g2-i7-1185g7-32gb-ram-1tb-1239
HP LaserJet M209dwe Wireless Black And White Printer with HP+ (6GW62E) $99,Office Depot and OfficeMax,$99,https://slickdeals.net/f/16258078-hp-laserjet-m209dwe-wireless-black-and-white-printer-with-hp-6gw62e-99
Logitech Slim Folio PRO Keyboard Case For iPad Pro 11-inch 1st Gen - Open Box - $17.95 with free shipping @ eBay,eBay,$17.95,https://slickdeals.net/f/16260325-logitech-slim-folio-pro-keyboard-case-for-ipad-pro-11-inch-1st-gen-open-box-17-95-with-free-shipping-ebay
"Lenovo IdeaPad 3 15.6"" Touchscreen Laptop - AMD Ryzen 7 5825U - 1080p - Windows 11 - Abyss Blue $599.97",Costco Wholesale,$599.97,https://slickdeals.net/f/16256929-lenovo-ideapad-3-15-6-touchscreen-laptop-amd-ryzen-7-5825u-1080p-windows-11-abyss-blue-599-97
"Lexar Professional 1667x 256GB V60 SDXC UHS-II Card, Up To 250MB/s Read, for Professional Photographer, Videographer, Enthusiast (LSD256CBNA1667) $58.39 +Free shipping",Amazon,$58.39,https://slickdeals.net/f/16256635-lexar-professional-1667x-256gb-v60-sdxc-uhs-ii-card-up-to-250mb-s-read-for-professional-photographer-videographer-enthusiast-lsd256cbna1667-58-39-free-shipping
